cust_id,open_id,orders_cnt,sex,n_age,ltv_360d,open_date,last_visit_date,city_level,create_timestamp,region,fixed_random_num,grass_date
1001720,op1001521,1,1,36,C,2025/12/04,2025/12/19,2,2025/12/19 0:00,华东,67,2025/12/19
1001728,op1001529,2,1,42,C,2025/12/01,2025/12/19,4,2025/12/19 0:00,西南,30,2025/12/19
1002252,op1002053,2,0,46,A,2025/12/04,2025/12/19,5,2025/12/19 0:00,华东,51,2025/12/19
1000728,op1000529,0,0,70,A,2025/12/19,2025/12/19,1,2025/12/19 0:00,西南,47,2025/12/19
1000734,op1000535,1,0,62,C,2025/12/11,2025/12/19,1,2025/12/19 0:00,华东,14,2025/12/19
1000223,op1000024,1,1,24,C,2025/12/19,2025/12/19,1,2025/12/19 0:00,华东,56,2025/12/19
1001759,op1001560,0,0,43,C,2025/11/21,2025/12/19,5,2025/12/19 0:00,西南,9,2025/12/19
1001249,op1001050,1,0,20,B,2025/11/23,2025/12/19,5,2025/12/19 0:00,华东,57,2025/12/19
1000747,op1000548,1,0,70,A,2025/11/27,2025/12/19,5,2025/12/19 0:00,西南,66,2025/12/19
1000748,op1000549,0,0,59,C,2025/12/19,2025/12/19,4,2025/12/19 0:00,西南,47,2025/12/19
1000749,op1000550,1,0,70,A,2025/12/19,2025/12/19,4,2025/12/19 0:00,西南,72,2025/12/19
1001775,op1001576,1,0,38,B,2025/12/19,2025/12/19,4,2025/12/19 0:00,华东,78,2025/12/19
1001266,op1001067,0,1,64,B,2025/12/01,2025/12/19,2,2025/12/19 0:00,华东,19,2025/12/19
1001792,op1001593,1,0,48,B,2025/12/19,2025/12/19,5,2025/12/19 0:00,华东,52,2025/12/19
1000775,op1000576,1,1,30,C,2025/12/19,2025/12/19,4,2025/12/19 0:00,华东,82,2025/12/19
1002824,op1002625,1,1,33,C,2025/12/19,2025/12/19,4,2025/12/19 0:00,华东,42,2025/12/19
1000803,op1000604,1,0,37,C,2025/11/25,2025/12/19,3,2025/12/19 0:00,华东,71,2025/12/19
1001841,op1001642,1,0,54,A,2025/12/19,2025/12/19,2,2025/12/19 0:00,西南,64,2025/12/19
1002882,op1002683,1,0,54,C,2025/12/19,2025/12/19,5,2025/12/19 0:00,西南,63,2025/12/19
1001350,op1001151,0,1,38,A,2025/12/18,2025/12/19,2,2025/12/19 0:00,西南,35,2025/12/19
1001354,op1001155,1,0,30,A,2025/12/19,2025/12/19,3,2025/12/19 0:00,华东,4,2025/12/19
1000844,op1000645,1,0,30,C,2025/11/30,2025/12/19,5,2025/12/19 0:00,西南,20,2025/12/19
1001875,op1001676,0,0,29,B,2025/12/19,2025/12/19,5,2025/12/19 0:00,西南,77,2025/12/19
1002392,op1002193,1,0,43,B,2025/12/19,2025/12/19,1,2025/12/19 0:00,西南,98,2025/12/19
1001369,op1001170,1,0,46,B,2025/11/24,2025/12/19,1,2025/12/19 0:00,西南,33,2025/12/19
1002917,op1002718,0,1,59,C,2025/12/19,2025/12/19,3,2025/12/19 0:00,西南,97,2025/12/19
1001894,op1001695,2,0,22,A,2025/11/23,2025/12/19,5,2025/12/19 0:00,西南,20,2025/12/19
1002924,op1002725,1,0,32,B,2025/11/23,2025/12/19,3,2025/12/19 0:00,西南,52,2025/12/19
1001901,op1001702,1,0,43,C,2025/12/19,2025/12/19,1,2025/12/19 0:00,华东,51,2025/12/19
1002418,op1002219,1,1,42,B,2025/12/19,2025/12/19,2,2025/12/19 0:00,华东,28,2025/12/19
1001399,op1001200,0,0,38,C,2025/12/13,2025/12/19,5,2025/12/19 0:00,西南,19,2025/12/19
1000377,op1000178,1,0,40,B,2025/12/19,2025/12/19,3,2025/12/19 0:00,西南,28,2025/12/19
1001403,op1001204,1,1,66,A,2025/11/20,2025/12/19,5,2025/12/19 0:00,西南,7,2025/12/19
1001406,op1001207,0,1,20,B,2025/12/19,2025/12/19,3,2025/12/19 0:00,西南,59,2025/12/19
1000898,op1000699,0,0,44,B,2025/12/19,2025/12/19,2,2025/12/19 0:00,西南,63,2025/12/19
1001923,op1001724,2,1,66,B,2025/11/21,2025/12/19,2,2025/12/19 0:00,华东,73,2025/12/19
1001925,op1001726,4,0,46,B,2025/11/23,2025/12/19,5,2025/12/19 0:00,西南,48,2025/12/19
1000397,op1000198,0,0,47,B,2025/12/19,2025/12/19,2,2025/12/19 0:00,西南,88,2025/12/19
1001941,op1001742,1,1,39,B,2025/11/27,2025/12/19,2,2025/12/19 0:00,华东,45,2025/12/19
1002971,op1002772,1,1,27,C,2025/12/15,2025/12/19,2,2025/12/19 0:00,华东,11,2025/12/19
1001439,op1001240,0,1,62,C,2025/12/12,2025/12/19,4,2025/12/19 0:00,西南,12,2025/12/19
1000928,op1000729,1,1,42,A,2025/12/11,2025/12/19,3,2025/12/19 0:00,华东,55,2025/12/19
1002478,op1002279,0,1,47,C,2025/12/19,2025/12/19,4,2025/12/19 0:00,华东,52,2025/12/19
1000438,op1000239,2,0,69,C,2025/12/16,2025/12/19,4,2025/12/19 0:00,西南,27,2025/12/19
1001981,op1001782,0,1,40,B,2025/12/12,2025/12/19,5,2025/12/19 0:00,华东,21,2025/12/19
1001993,op1001794,0,0,50,B,2025/12/20,2025/12/20,5,2025/12/20 0:00,西南,38,2025/12/20
1002508,op1002309,3,0,25,B,2025/11/30,2025/12/20,4,2025/12/20 0:00,西南,69,2025/12/20
1002516,op1002317,1,0,38,B,2025/12/20,2025/12/20,3,2025/12/20 0:00,华东,75,2025/12/20
1001499,op1001300,0,1,54,B,2025/12/20,2025/12/20,1,2025/12/20 0:00,华东,16,2025/12/20
1002018,op1001819,0,0,51,C,2025/12/20,2025/12/20,2,2025/12/20 0:00,西南,85,2025/12/20
1001028,op1000829,1,1,26,C,2025/12/20,2025/12/20,5,2025/12/20 0:00,西南,92,2025/12/20
1001029,op1000830,1,1,29,B,2025/12/20,2025/12/20,4,2025/12/20 0:00,西南,18,2025/12/20
1002564,op1002365,0,0,39,B,2025/12/20,2025/12/20,5,2025/12/20 0:00,华东,41,2025/12/20
1000007,op999808,2,1,24,A,2025/11/22,2025/12/20,4,2025/12/20 0:00,华东,46,2025/12/20
1000530,op1000331,1,1,50,C,2025/11/29,2025/12/20,1,2025/12/20 0:00,华东,97,2025/12/20
1002069,op1001870,1,0,34,B,2025/12/20,2025/12/20,5,2025/12/20 0:00,西南,23,2025/12/20
1002070,op1001871,1,1,61,B,2025/12/20,2025/12/20,5,2025/12/20 0:00,华东,88,2025/12/20
1000025,op999826,1,1,25,B,2025/12/20,2025/12/20,4,2025/12/20 0:00,华东,59,2025/12/20
1002077,op1001878,1,0,57,B,2025/12/13,2025/12/20,2,2025/12/20 0:00,西南,17,2025/12/20
1001567,op1001368,2,1,55,A,2025/11/21,2025/12/20,1,2025/12/20 0:00,华东,2,2025/12/20
1002593,op1002394,1,0,67,A,2025/12/20,2025/12/20,5,2025/12/20 0:00,华东,68,2025/12/20
1001064,op1000865,2,1,51,C,2025/11/21,2025/12/20,4,2025/12/20 0:00,西南,24,2025/12/20
1001578,op1001379,0,0,47,A,2025/12/20,2025/12/20,4,2025/12/20 0:00,华东,1,2025/12/20
1000065,op999866,2,1,53,C,2025/12/15,2025/12/20,4,2025/12/20 0:00,华东,15,2025/12/20
1001099,op1000900,0,1,37,C,2025/12/20,2025/12/20,4,2025/12/20 0:00,西南,30,2025/12/20
1000589,op1000390,0,0,63,B,2025/12/20,2025/12/20,1,2025/12/20 0:00,华东,30,2025/12/20
1002646,op1002447,0,1,19,B,2025/12/20,2025/12/20,1,2025/12/20 0:00,华东,78,2025/12/20
1000616,op1000417,1,1,21,B,2025/12/20,2025/12/20,5,2025/12/20 0:00,西南,99,2025/12/20
1002666,op1002467,0,1,37,C,2025/12/13,2025/12/20,4,2025/12/20 0:00,华东,26,2025/12/20
1001139,op1000940,1,1,26,C,2025/11/25,2025/12/20,3,2025/12/20 0:00,西南,33,2025/12/20
1000640,op1000441,0,0,38,B,2025/12/20,2025/12/20,1,2025/12/20 0:00,华东,44,2025/12/20
1002693,op1002494,1,1,62,B,2025/12/20,2025/12/20,3,2025/12/20 0:00,西南,66,2025/12/20
1001158,op1000959,1,0,23,C,2025/12/20,2025/12/20,2,2025/12/20 0:00,西南,85,2025/12/20
1000140,op999941,0,0,25,C,2025/12/20,2025/12/20,4,2025/12/20 0:00,华东,100,2025/12/20
1001172,op1000973,1,1,62,B,2025/12/20,2025/12/20,1,2025/12/20 0:00,西南,43,2025/12/20
1000667,op1000468,1,1,39,C,2025/12/20,2025/12/20,2,2025/12/20 0:00,华东,96,2025/12/20
1000669,op1000470,2,1,35,B,2025/11/23,2025/12/20,1,2025/12/20 0:00,华东,18,2025/12/20
1002726,op1002527,0,1,32,A,2025/12/20,2025/12/20,4,2025/12/20 0:00,西南,56,2025/12/20
1002218,op1002019,0,1,32,C,2025/12/04,2025/12/20,2,2025/12/20 0:00,西南,61,2025/12/20
1001195,op1000996,1,1,62,A,2025/11/20,2025/12/20,2,2025/12/20 0:00,华东,82,2025/12/20
1000174,op999975,2,1,24,C,2025/11/29,2025/12/20,4,2025/12/20 0:00,华东,93,2025/12/20
1001714,op1001515,1,0,18,B,2025/11/20,2025/12/20,4,2025/12/20 0:00,华东,4,2025/12/20
1000695,op1000496,1,0,48,A,2025/12/05,2025/12/20,3,2025/12/20 0:00,华东,88,2025/12/20
1001209,op1001010,1,0,48,C,2025/12/20,2025/12/20,4,2025/12/20 0:00,华东,56,2025/12/20
1000700,op1000501,3,1,51,B,2025/12/05,2025/12/20,4,2025/12/20 0:00,华东,20,2025/12/20
1001726,op1001527,1,0,60,A,2025/12/20,2025/12/20,5,2025/12/20 0:00,西南,12,2025/12/20
1002762,op1002563,1,0,70,A,2025/12/20,2025/12/20,4,2025/12/20 0:00,华东,15,2025/12/20
1002252,op1002053,3,0,46,A,2025/12/04,2025/12/20,5,2025/12/20 0:00,华东,51,2025/12/20
1001747,op1001548,1,0,61,A,2025/12/06,2025/12/20,4,2025/12/20 0:00,西南,87,2025/12/20
1000731,op1000532,1,1,57,B,2025/12/06,2025/12/20,1,2025/12/20 0:00,西南,44,2025/12/20
1002780,op1002581,2,1,64,B,2025/12/11,2025/12/20,4,2025/12/20 0:00,西南,78,2025/12/20
1000231,op1000032,1,1,32,A,2025/12/01,2025/12/20,3,2025/12/20 0:00,西南,15,2025/12/20
1000746,op1000547,1,0,24,B,2025/12/17,2025/12/20,4,2025/12/20 0:00,华东,72,2025/12/20
1000239,op1000040,1,1,60,B,2025/12/08,2025/12/20,4,2025/12/20 0:00,西南,54,2025/12/20
1000752,op1000553,1,1,58,B,2025/12/03,2025/12/20,5,2025/12/20 0:00,西南,90,2025/12/20
1002292,op1002093,1,0,41,B,2025/12/20,2025/12/20,5,2025/12/20 0:00,华东,78,2025/12/20
1001269,op1001070,0,0,53,B,2025/12/20,2025/12/20,5,2025/12/20 0:00,华东,26,2025/12/20
1002299,op1002100,1,0,38,A,2025/11/28,2025/12/20,5,2025/12/20 0:00,西南,25,2025/12/20
1000768,op1000569,1,0,51,A,2025/12/20,2025/12/20,1,2025/12/20 0:00,西南,19,2025/12/20
1001808,op1001609,2,1,28,A,2025/11/29,2025/12/20,3,2025/12/20 0:00,西南,1,2025/12/20
1001809,op1001610,0,1,63,A,2025/12/20,2025/12/20,1,2025/12/20 0:00,华东,37,2025/12/20
1000281,op1000082,0,0,69,C,2025/12/20,2025/12/20,2,2025/12/20 0:00,西南,7,2025/12/20
1000803,op1000604,1,0,37,C,2025/11/25,2025/12/20,3,2025/12/20 0:00,华东,71,2025/12/20
1000295,op1000096,1,0,51,B,2025/12/20,2025/12/20,1,2025/12/20 0:00,华东,50,2025/12/20
1001320,op1001121,1,1,60,B,2025/12/20,2025/12/20,4,2025/12/20 0:00,西南,70,2025/12/20
1001837,op1001638,1,0,20,A,2025/12/20,2025/12/20,2,2025/12/20 0:00,西南,71,2025/12/20
1002879,op1002680,0,0,32,A,2025/12/20,2025/12/20,5,2025/12/20 0:00,西南,71,2025/12/20
1000832,op1000633,1,0,32,A,2025/12/20,2025/12/20,5,2025/12/20 0:00,西南,28,2025/12/20
1002880,op1002681,3,1,33,A,2025/11/25,2025/12/20,1,2025/12/20 0:00,西南,98,2025/12/20
1001343,op1001144,1,0,54,C,2025/12/20,2025/12/20,4,2025/12/20 0:00,西南,27,2025/12/20
1002899,op1002700,2,0,32,C,2025/11/28,2025/12/20,5,2025/12/20 0:00,华东,5,2025/12/20
1002900,op1002701,0,1,41,A,2025/12/20,2025/12/20,2,2025/12/20 0:00,华东,91,2025/12/20
1002387,op1002188,0,1,31,A,2025/12/20,2025/12/20,1,2025/12/20 0:00,西南,23,2025/12/20
1001371,op1001172,0,1,58,B,2025/12/20,2025/12/20,4,2025/12/20 0:00,华东,36,2025/12/20
1000865,op1000666,1,0,68,C,2025/12/20,2025/12/20,5,2025/12/20 0:00,华东,79,2025/12/20
1002401,op1002202,0,0,54,B,2025/12/20,2025/12/20,4,2025/12/20 0:00,华东,88,2025/12/20
1000868,op1000669,1,1,43,C,2025/12/20,2025/12/20,2,2025/12/20 0:00,华东,95,2025/12/20
1000356,op1000157,1,0,43,B,2025/12/08,2025/12/20,3,2025/12/20 0:00,西南,97,2025/12/20
1000359,op1000160,0,1,27,C,2025/11/27,2025/12/20,5,2025/12/20 0:00,华东,42,2025/12/20
1000876,op1000677,1,0,42,C,2025/12/20,2025/12/20,2,2025/12/20 0:00,华东,41,2025/12/20
1000370,op1000171,1,1,60,B,2025/12/20,2025/12/20,5,2025/12/20 0:00,西南,41,2025/12/20
1001408,op1001209,3,0,31,B,2025/12/01,2025/12/20,2,2025/12/20 0:00,华东,96,2025/12/20
1000898,op1000699,1,0,44,B,2025/12/19,2025/12/20,2,2025/12/20 0:00,西南,63,2025/12/20
1001925,op1001726,4,0,46,B,2025/11/23,2025/12/20,5,2025/12/20 0:00,西南,48,2025/12/20
1002448,op1002249,0,1,57,A,2025/12/20,2025/12/20,5,2025/12/20 0:00,华东,42,2025/12/20
1001937,op1001738,2,0,31,A,2025/12/16,2025/12/20,4,2025/12/20 0:00,西南,33,2025/12/20
1001938,op1001739,1,0,23,A,2025/12/02,2025/12/20,1,2025/12/20 0:00,西南,52,2025/12/20
1002459,op1002260,0,1,64,B,2025/12/20,2025/12/20,5,2025/12/20 0:00,西南,6,2025/12/20
1000413,op1000214,0,0,59,B,2025/12/12,2025/12/20,1,2025/12/20 0:00,华东,69,2025/12/20
1002974,op1002775,1,1,62,B,2025/11/24,2025/12/20,5,2025/12/20 0:00,华东,92,2025/12/20
1000937,op1000738,1,0,21,B,2025/12/20,2025/12/20,4,2025/12/20 0:00,华东,70,2025/12/20
1002475,op1002276,0,1,57,C,2025/12/03,2025/12/20,2,2025/12/20 0:00,华东,99,2025/12/20
1001974,op1001775,1,0,27,C,2025/12/20,2025/12/20,1,2025/12/20 0:00,华东,15,2025/12/20
1001463,op1001264,2,0,67,C,2025/11/30,2025/12/20,3,2025/12/20 0:00,华东,89,2025/12/20
1002491,op1002292,1,0,25,B,2025/12/20,2025/12/20,5,2025/12/20 0:00,西南,96,2025/12/20
1001857,op1001658,0,1,23,B,2025/12/21,2025/12/21,2,2025/12/21 0:00,西南,24,2025/12/21
1002116,op1001917,2,1,54,C,2025/12/04,2025/12/21,1,2025/12/21 0:00,西南,24,2025/12/21
1001092,op1000893,0,1,53,B,2025/12/21,2025/12/21,3,2025/12/21 0:00,华东,91,2025/12/21
1002520,op1002321,2,1,30,C,2025/11/24,2025/12/21,5,2025/12/21 0:00,西南,58,2025/12/21
1000994,op1000795,2,0,53,C,2025/11/29,2025/12/21,5,2025/12/21 0:00,华东,32,2025/12/21
1001763,op1001564,1,1,66,A,2025/12/16,2025/12/21,1,2025/12/21 0:00,华东,65,2025/12/21
1002019,op1001820,1,1,35,B,2025/11/29,2025/12/21,4,2025/12/21 0:00,华东,12,2025/12/21
1000615,op1000416,0,1,29,A,2025/12/21,2025/12/21,3,2025/12/21 0:00,华东,4,2025/12/21
1002152,op1001953,1,0,21,B,2025/12/21,2025/12/21,5,2025/12/21 0:00,西南,64,2025/12/21
1002282,op1002083,2,0,21,A,2025/11/27,2025/12/21,5,2025/12/21 0:00,西南,55,2025/12/21
1001387,op1001188,2,0,30,B,2025/12/09,2025/12/21,3,2025/12/21 0:00,西南,49,2025/12/21
1000106,op999907,1,0,23,C,2025/12/16,2025/12/21,4,2025/12/21 0:00,华东,60,2025/12/21
1001265,op1001066,1,1,65,B,2025/12/21,2025/12/21,4,2025/12/21 0:00,西南,21,2025/12/21
1000114,op999915,1,0,37,A,2025/12/21,2025/12/21,5,2025/12/21 0:00,华东,40,2025/12/21
1000883,op1000684,1,1,27,A,2025/11/23,2025/12/21,1,2025/12/21 0:00,华东,87,2025/12/21
1001524,op1001325,1,1,22,B,2025/12/21,2025/12/21,1,2025/12/21 0:00,西南,82,2025/12/21
1002676,op1002477,1,1,63,A,2025/11/28,2025/12/21,3,2025/12/21 0:00,西南,13,2025/12/21
1001908,op1001709,0,0,58,A,2025/12/09,2025/12/21,2,2025/12/21 0:00,西南,11,2025/12/21
1001906,op1001707,1,0,36,A,2025/12/05,2025/12/21,5,2025/12/21 0:00,华东,9,2025/12/21
1002424,op1002225,1,1,31,A,2025/12/13,2025/12/21,2,2025/12/21 0:00,西南,78,2025/12/21
1002169,op1001970,1,0,32,A,2025/12/21,2025/12/21,1,2025/12/21 0:00,华东,88,2025/12/21
1002810,op1002611,1,1,65,B,2025/12/21,2025/12/21,1,2025/12/21 0:00,华东,82,2025/12/21
1001915,op1001716,1,0,63,A,2025/12/21,2025/12/21,2,2025/12/21 0:00,华东,99,2025/12/21
1001914,op1001715,0,0,36,A,2025/12/21,2025/12/21,2,2025/12/21 0:00,西南,11,2025/12/21
1000378,op1000179,2,0,70,C,2025/11/20,2025/12/21,3,2025/12/21 0:00,西南,18,2025/12/21
1000896,op1000697,1,1,69,A,2025/12/21,2025/12/21,5,2025/12/21 0:00,西南,49,2025/12/21
1002688,op1002489,2,0,49,B,2025/12/13,2025/12/21,2,2025/12/21 0:00,华东,84,2025/12/21
1002178,op1001979,1,0,69,B,2025/12/19,2025/12/21,5,2025/12/21 0:00,西南,28,2025/12/21
1002563,op1002364,0,1,65,B,2025/12/21,2025/12/21,3,2025/12/21 0:00,华东,64,2025/12/21
1001926,op1001727,1,0,61,B,2025/11/25,2025/12/21,5,2025/12/21 0:00,西南,34,2025/12/21
1000007,op999808,3,1,24,A,2025/11/22,2025/12/21,4,2025/12/21 0:00,华东,46,2025/12/21
1000393,op1000194,0,1,60,A,2025/12/21,2025/12/21,2,2025/12/21 0:00,华东,62,2025/12/21
1002570,op1002371,1,0,43,C,2025/12/21,2025/12/21,1,2025/12/21 0:00,华东,12,2025/12/21
1001934,op1001735,2,1,47,A,2025/11/21,2025/12/21,5,2025/12/21 0:00,华东,61,2025/12/21
1000911,op1000712,3,0,29,A,2025/11/26,2025/12/21,2,2025/12/21 0:00,华东,85,2025/12/21
1002449,op1002250,0,0,30,B,2025/12/21,2025/12/21,2,2025/12/21 0:00,华东,79,2025/12/21
1001812,op1001613,1,1,49,C,2025/12/14,2025/12/21,4,2025/12/21 0:00,华东,42,2025/12/21
1001557,op1001358,0,1,45,A,2025/12/21,2025/12/21,5,2025/12/21 0:00,西南,33,2025/12/21
1002199,op1002000,1,0,55,C,2025/12/21,2025/12/21,3,2025/12/21 0:00,西南,49,2025/12/21
1000279,op1000080,0,0,37,B,2025/12/21,2025/12/21,2,2025/12/21 0:00,西南,87,2025/12/21
1002844,op1002645,1,1,18,B,2025/11/28,2025/12/21,1,2025/12/21 0:00,华东,15,2025/12/21
1001314,op1001115,1,1,40,B,2025/12/09,2025/12/21,5,2025/12/21 0:00,西南,63,2025/12/21
1000167,op999968,2,0,56,C,2025/12/10,2025/12/21,2,2025/12/21 0:00,华东,36,2025/12/21
1001063,op1000864,0,1,34,C,2025/12/21,2025/12/21,5,2025/12/21 0:00,西南,17,2025/12/21
1000937,op1000738,2,0,21,B,2025/12/20,2025/12/21,4,2025/12/21 0:00,华东,70,2025/12/21
1000939,op1000740,0,0,67,C,2025/12/21,2025/12/21,2,2025/12/21 0:00,西南,99,2025/12/21
1002096,op1001897,0,1,18,C,2025/12/21,2025/12/21,3,2025/12/21 0:00,华东,83,2025/12/21
1002484,op1002285,2,0,52,B,2025/11/25,2025/12/21,1,2025/12/21 0:00,西南,41,2025/12/21
1002486,op1002287,0,1,35,A,2025/12/21,2025/12/21,2,2025/12/21 0:00,西南,4,2025/12/21
1000952,op1000753,1,0,34,A,2025/11/22,2025/12/21,4,2025/12/21 0:00,西南,72,2025/12/21
1001596,op1001397,2,1,29,B,2025/12/16,2025/12/21,3,2025/12/21 0:00,西南,92,2025/12/21
1002237,op1002038,2,1,40,C,2025/12/06,2025/12/21,1,2025/12/21 0:00,华东,67,2025/12/21
1000580,op1000381,1,1,25,C,2025/12/22,2025/12/22,1,2025/12/22 0:00,华东,29,2025/12/22
1001349,op1001150,0,1,27,A,2025/11/21,2025/12/22,2,2025/12/22 0:00,西南,56,2025/12/22
1000326,op1000127,1,0,57,A,2025/12/22,2025/12/22,1,2025/12/22 0:00,西南,51,2025/12/22
1000710,op1000511,1,1,28,A,2025/11/27,2025/12/22,1,2025/12/22 0:00,西南,38,2025/12/22
1001741,op1001542,0,0,19,C,2025/12/22,2025/12/22,4,2025/12/22 0:00,西南,55,2025/12/22
1001486,op1001287,1,0,66,C,2025/11/29,2025/12/22,1,2025/12/22 0:00,西南,39,2025/12/22
1001105,op1000906,1,0,68,B,2025/12/22,2025/12/22,5,2025/12/22 0:00,西南,52,2025/12/22
1000081,op999882,1,1,38,B,2025/12/22,2025/12/22,3,2025/12/22 0:00,华东,25,2025/12/22
1001490,op1001291,1,0,70,B,2025/12/12,2025/12/22,4,2025/12/22 0:00,华东,19,2025/12/22
1000981,op1000782,1,1,55,A,2025/12/22,2025/12/22,2,2025/12/22 0:00,西南,39,2025/12/22
1000727,op1000528,2,0,47,B,2025/12/03,2025/12/22,3,2025/12/22 0:00,西南,7,2025/12/22
1002904,op1002705,0,1,28,C,2025/12/22,2025/12/22,1,2025/12/22 0:00,华东,12,2025/12/22
1000216,op1000017,0,1,51,A,2025/12/22,2025/12/22,1,2025/12/22 0:00,西南,58,2025/12/22
1002780,op1002581,3,1,64,B,2025/12/11,2025/12/22,4,2025/12/22 0:00,西南,78,2025/12/22
1001119,op1000920,1,1,25,B,2025/12/19,2025/12/22,1,2025/12/22 0:00,华东,56,2025/12/22
1002528,op1002329,1,0,43,C,2025/12/11,2025/12/22,2,2025/12/22 0:00,华东,88,2025/12/22
1001632,op1001433,3,0,51,B,2025/11/21,2025/12/22,5,2025/12/22 0:00,西南,59,2025/12/22
1000866,op1000667,0,0,61,A,2025/12/22,2025/12/22,3,2025/12/22 0:00,华东,84,2025/12/22
1000357,op1000158,3,0,30,C,2025/11/26,2025/12/22,5,2025/12/22 0:00,西南,65,2025/12/22
1001381,op1001182,1,1,54,A,2025/11/29,2025/12/22,1,2025/12/22 0:00,华东,72,2025/12/22
1002405,op1002206,1,0,68,B,2025/12/22,2025/12/22,3,2025/12/22 0:00,华东,92,2025/12/22
1002152,op1001953,2,0,21,B,2025/12/21,2025/12/22,5,2025/12/22 0:00,西南,64,2025/12/22
1002791,op1002592,1,0,31,A,2025/12/22,2025/12/22,4,2025/12/22 0:00,西南,4,2025/12/22
1002535,op1002336,0,1,38,A,2025/11/29,2025/12/22,3,2025/12/22 0:00,华东,10,2025/12/22
1001126,op1000927,0,1,57,A,2025/11/21,2025/12/22,4,2025/12/22 0:00,西南,71,2025/12/22
1000370,op1000171,1,1,60,B,2025/12/20,2025/12/22,5,2025/12/22 0:00,西南,41,2025/12/22
1002165,op1001966,0,0,40,B,2025/12/18,2025/12/22,5,2025/12/22 0:00,华东,53,2025/12/22
1001278,op1001079,1,0,55,A,2025/12/18,2025/12/22,2,2025/12/22 0:00,西南,60,2025/12/22
1002177,op1001978,0,1,20,B,2025/12/22,2025/12/22,2,2025/12/22 0:00,华东,14,2025/12/22
1001411,op1001212,2,0,67,B,2025/11/23,2025/12/22,1,2025/12/22 0:00,西南,4,2025/12/22
1002179,op1001980,0,1,55,A,2025/12/22,2025/12/22,2,2025/12/22 0:00,西南,98,2025/12/22
1000900,op1000701,1,0,62,A,2025/12/17,2025/12/22,1,2025/12/22 0:00,华东,33,2025/12/22
1001155,op1000956,0,0,51,A,2025/11/22,2025/12/22,4,2025/12/22 0:00,西南,29,2025/12/22
1000136,op999937,1,1,24,A,2025/12/22,2025/12/22,5,2025/12/22 0:00,西南,61,2025/12/22
1000140,op999941,1,0,25,C,2025/12/20,2025/12/22,4,2025/12/22 0:00,华东,100,2025/12/22
1000909,op1000710,1,1,63,B,2025/12/10,2025/12/22,5,2025/12/22 0:00,西南,35,2025/12/22
1001039,op1000840,1,1,36,C,2025/12/22,2025/12/22,1,2025/12/22 0:00,华东,60,2025/12/22
1002067,op1001868,2,0,36,A,2025/11/23,2025/12/22,1,2025/12/22 0:00,西南,46,2025/12/22
1000277,op1000078,2,1,20,B,2025/12/13,2025/12/22,3,2025/12/22 0:00,华东,57,2025/12/22
1001941,op1001742,2,1,39,B,2025/11/27,2025/12/22,2,2025/12/22 0:00,华东,45,2025/12/22
1001557,op1001358,1,1,45,A,2025/12/21,2025/12/22,5,2025/12/22 0:00,西南,33,2025/12/22
1001686,op1001487,0,0,18,A,2025/11/26,2025/12/22,5,2025/12/22 0:00,西南,63,2025/12/22
1001689,op1001490,1,0,42,C,2025/12/22,2025/12/22,2,2025/12/22 0:00,华东,98,2025/12/22
1000021,op999822,0,1,23,A,2025/12/22,2025/12/22,1,2025/12/22 0:00,华东,81,2025/12/22
1001564,op1001365,2,1,43,A,2025/12/08,2025/12/22,5,2025/12/22 0:00,西南,30,2025/12/22
1000798,op1000599,0,0,52,A,2025/12/22,2025/12/22,5,2025/12/22 0:00,华东,97,2025/12/22
1000800,op1000601,1,1,56,A,2025/12/05,2025/12/22,3,2025/12/22 0:00,西南,49,2025/12/22
1002081,op1001882,2,0,70,B,2025/11/26,2025/12/22,5,2025/12/22 0:00,西南,89,2025/12/22
1002724,op1002525,1,0,43,B,2025/12/22,2025/12/22,2,2025/12/22 0:00,西南,44,2025/12/22
1002214,op1002015,1,0,64,A,2025/12/09,2025/12/22,3,2025/12/22 0:00,华东,65,2025/12/22
1001831,op1001632,1,0,24,C,2025/12/09,2025/12/22,1,2025/12/22 0:00,华东,43,2025/12/22
1002343,op1002144,0,0,57,C,2025/12/22,2025/12/22,4,2025/12/22 0:00,华东,83,2025/12/22
1001451,op1001252,2,0,49,C,2025/11/24,2025/12/22,3,2025/12/22 0:00,西南,90,2025/12/22
1002347,op1002148,1,1,20,B,2025/12/22,2025/12/22,4,2025/12/22 0:00,华东,21,2025/12/22
1002605,op1002406,2,0,40,A,2025/11/27,2025/12/22,2,2025/12/22 0:00,西南,74,2025/12/22
1000173,op999974,1,0,49,A,2025/11/20,2025/12/22,2,2025/12/22 0:00,西南,13,2025/12/22
1002613,op1002414,1,0,51,A,2025/12/13,2025/12/22,3,2025/12/22 0:00,西南,97,2025/12/22
1002614,op1002415,1,0,36,B,2025/12/22,2025/12/22,2,2025/12/22 0:00,西南,98,2025/12/22
1000055,op999856,1,1,26,C,2025/12/13,2025/12/22,3,2025/12/22 0:00,西南,41,2025/12/22
1002486,op1002287,1,1,35,A,2025/12/21,2025/12/22,2,2025/12/22 0:00,西南,4,2025/12/22
1001210,op1001011,0,0,31,C,2025/12/22,2025/12/22,4,2025/12/22 0:00,华东,50,2025/12/22
1000443,op1000244,3,1,64,C,2025/11/26,2025/12/22,4,2025/12/22 0:00,西南,22,2025/12/22
