item_id,category,is_eligible,price,cost_price,is_discounted,discount_rate,rating,Origin,grass_date
90086,服装,Y,270,158,False,0.0,1,浙江,2025/12/21
90087,服装,Y,339,192,False,0.0,2,福建,2025/12/21
90088,服装,N,154,67,False,0.0,5,浙江,2025/12/21
90089,服装,Y,398,237,False,0.0,5,福建,2025/12/21
90090,食品,Y,83,43,True,0.3,2,广东,2025/12/21
90091,数码,Y,99,30,False,0.0,1,山东,2025/12/21
90092,数码,Y,77,66,True,0.3,5,福建,2025/12/21
90093,服装,N,77,39,True,0.2,2,山东,2025/12/21
90094,服装,Y,97,52,False,0.0,5,山东,2025/12/21
90095,食品,N,372,216,False,0.0,2,浙江,2025/12/21
90096,数码,Y,402,154,False,0.0,2,浙江,2025/12/21
90097,数码,Y,468,279,False,0.0,4,江苏,2025/12/21
90098,服装,Y,95,42,False,0.0,2,山东,2025/12/21
90099,数码,Y,35,21,True,0.3,3,江苏,2025/12/21
90100,数码,Y,334,169,False,0.0,1,浙江,2025/12/21
90101,食品,Y,307,104,True,0.1,3,广东,2025/12/21
90102,服装,Y,471,163,False,0.0,1,广东,2025/12/21
90103,服装,Y,473,171,False,0.0,2,江苏,2025/12/21
90104,数码,Y,81,40,False,0.0,2,山东,2025/12/21
90105,服装,Y,52,22,True,0.2,2,江苏,2025/12/21
90106,食品,N,437,246,False,0.0,3,福建,2025/12/21
90107,服装,Y,321,128,True,0.2,2,福建,2025/12/21
90108,数码,Y,53,18,False,0.0,1,山东,2025/12/21
90109,服装,Y,360,221,True,0.1,4,浙江,2025/12/21
90110,服装,Y,308,153,True,0.3,1,广东,2025/12/21
90111,数码,Y,105,45,False,0.0,2,江苏,2025/12/21
90112,食品,N,316,162,False,0.0,5,山东,2025/12/21
90113,食品,Y,174,123,True,0.2,2,山东,2025/12/21
90114,食品,Y,388,182,False,0.0,4,福建,2025/12/21
90115,服装,Y,362,199,False,0.0,4,江苏,2025/12/21
90116,数码,Y,183,88,False,0.0,1,广东,2025/12/21
90117,数码,Y,201,82,False,0.0,5,福建,2025/12/21
90118,服装,Y,497,235,False,0.0,2,浙江,2025/12/21
90119,服装,Y,298,217,True,0.3,1,山东,2025/12/21
90120,数码,Y,252,144,False,0.0,5,广东,2025/12/21
90121,服装,N,283,111,True,0.1,2,广东,2025/12/21
90122,服装,Y,52,33,True,0.3,5,山东,2025/12/21
90123,服装,Y,155,79,True,0.1,1,江苏,2025/12/21
90124,食品,Y,260,106,True,0.2,3,江苏,2025/12/21
90125,食品,Y,119,65,False,0.0,1,福建,2025/12/21
90126,数码,Y,388,267,True,0.2,2,广东,2025/12/21
90127,食品,Y,375,122,False,0.0,2,山东,2025/12/21
90128,数码,Y,68,36,True,0.2,5,浙江,2025/12/21
90129,食品,Y,439,174,False,0.0,2,江苏,2025/12/21
90130,数码,Y,65,20,False,0.0,1,浙江,2025/12/21
90131,食品,Y,403,123,False,0.0,1,浙江,2025/12/21
90132,数码,Y,134,70,False,0.0,5,浙江,2025/12/21
90133,服装,Y,402,143,False,0.0,1,福建,2025/12/21
90134,食品,Y,342,156,True,0.1,5,浙江,2025/12/21
90135,食品,Y,126,75,False,0.0,3,福建,2025/12/21
90136,食品,Y,75,58,True,0.3,5,江苏,2025/12/21
90137,数码,Y,183,63,False,0.0,5,广东,2025/12/21
90138,食品,Y,392,185,False,0.0,4,江苏,2025/12/21
90139,数码,Y,317,181,False,0.0,1,广东,2025/12/21
90140,服装,Y,330,249,True,0.3,5,山东,2025/12/21
90141,服装,N,189,86,True,0.1,1,山东,2025/12/21
90142,数码,Y,289,88,False,0.0,5,浙江,2025/12/21
90143,服装,Y,388,146,False,0.0,2,福建,2025/12/21
90144,数码,Y,375,150,False,0.0,3,山东,2025/12/21
90145,数码,Y,321,110,False,0.0,4,山东,2025/12/21
90146,服装,Y,170,72,False,0.0,3,山东,2025/12/21
90147,服装,Y,171,87,True,0.2,1,江苏,2025/12/21
90148,数码,Y,376,165,True,0.2,5,福建,2025/12/21
90149,食品,Y,63,33,True,0.1,1,福建,2025/12/21
90150,服装,Y,232,93,True,0.1,4,山东,2025/12/21
90151,食品,N,301,146,True,0.1,3,浙江,2025/12/21
90152,食品,Y,448,219,False,0.0,5,广东,2025/12/21
90153,服装,Y,83,26,False,0.0,1,浙江,2025/12/21
90154,数码,Y,179,98,False,0.0,1,山东,2025/12/21
90155,食品,Y,428,129,False,0.0,3,广东,2025/12/21
90156,食品,Y,292,131,False,0.0,2,山东,2025/12/21
90157,服装,Y,243,125,False,0.0,2,山东,2025/12/21
90158,食品,Y,82,34,False,0.0,2,广东,2025/12/21
90159,食品,Y,66,28,True,0.2,4,山东,2025/12/21
90160,食品,Y,201,104,False,0.0,5,山东,2025/12/21
90161,食品,Y,392,196,False,0.0,3,福建,2025/12/21
90162,数码,Y,131,40,False,0.0,4,广东,2025/12/21
90163,数码,Y,335,216,True,0.2,5,福建,2025/12/21
90164,服装,Y,103,40,False,0.0,3,浙江,2025/12/21
90165,数码,Y,497,155,False,0.0,4,江苏,2025/12/21
90166,食品,Y,249,86,False,0.0,3,江苏,2025/12/21
90167,服装,Y,116,61,True,0.2,2,江苏,2025/12/21
90168,数码,Y,328,165,False,0.0,3,广东,2025/12/21
90169,食品,Y,54,30,True,0.1,4,福建,2025/12/21
90170,数码,Y,260,139,False,0.0,3,山东,2025/12/21
90171,食品,N,467,214,False,0.0,1,广东,2025/12/21
90172,食品,Y,105,43,False,0.0,5,山东,2025/12/21
90173,食品,Y,141,77,False,0.0,3,江苏,2025/12/21
90174,食品,Y,94,51,True,0.2,1,江苏,2025/12/21
90175,服装,Y,198,100,False,0.0,1,江苏,2025/12/21
90176,服装,Y,154,88,False,0.0,2,江苏,2025/12/21
90177,服装,Y,331,217,True,0.3,5,江苏,2025/12/21
90178,食品,Y,100,46,True,0.1,2,广东,2025/12/21
90179,服装,N,96,31,False,0.0,5,福建,2025/12/21
90180,食品,Y,201,148,True,0.3,1,山东,2025/12/21
90181,服装,Y,360,213,False,0.0,2,山东,2025/12/21
90182,服装,Y,373,187,False,0.0,4,广东,2025/12/21
90183,服装,Y,257,126,False,0.0,2,浙江,2025/12/21
90184,数码,Y,487,151,False,0.0,1,浙江,2025/12/21
90185,食品,Y,395,198,True,0.1,3,福建,2025/12/21
90186,服装,Y,286,168,False,0.0,4,山东,2025/12/21
90187,食品,Y,442,225,True,0.1,1,浙江,2025/12/21
90188,服装,Y,156,85,False,0.0,1,山东,2025/12/21
90189,服装,Y,221,117,False,0.0,1,山东,2025/12/21
90190,服装,Y,334,229,True,0.3,1,广东,2025/12/21
90191,食品,Y,243,97,False,0.0,4,江苏,2025/12/21
90192,食品,Y,195,106,False,0.0,5,浙江,2025/12/21
90193,食品,Y,262,150,False,0.0,5,广东,2025/12/21
90194,数码,N,190,114,True,0.2,3,广东,2025/12/21
90195,服装,Y,89,35,False,0.0,1,浙江,2025/12/21
90196,食品,Y,339,200,True,0.1,3,浙江,2025/12/21
90197,食品,Y,199,73,False,0.0,4,山东,2025/12/21
90198,数码,Y,225,124,False,0.0,5,广东,2025/12/21
90199,数码,Y,149,52,False,0.0,2,广东,2025/12/21
90200,食品,Y,358,161,False,0.0,1,广东,2025/12/21
90001,服装,Y,268,96,False,0.0,2,江苏,2025/12/22
90002,服装,Y,352,255,True,0.2,3,山东,2025/12/22
90003,食品,Y,297,162,True,0.1,1,广东,2025/12/22
90004,服装,Y,486,282,False,0.0,2,浙江,2025/12/22
90005,数码,N,141,47,False,0.0,4,江苏,2025/12/22
90006,服装,Y,214,162,True,0.3,5,福建,2025/12/22
90007,食品,Y,112,49,False,0.0,5,江苏,2025/12/22
90008,服装,Y,232,124,False,0.0,3,广东,2025/12/22
90009,数码,Y,462,164,False,0.0,3,浙江,2025/12/22
90010,食品,Y,461,272,False,0.0,1,浙江,2025/12/22
90011,服装,Y,124,49,False,0.0,5,山东,2025/12/22
90012,服装,Y,295,176,False,0.0,3,浙江,2025/12/22
90013,数码,Y,486,202,False,0.0,4,浙江,2025/12/22
90014,食品,Y,357,242,True,0.2,2,广东,2025/12/22
90015,服装,Y,367,180,False,0.0,5,浙江,2025/12/22
90016,食品,Y,166,91,False,0.0,4,山东,2025/12/22
90017,数码,Y,248,98,False,0.0,3,广东,2025/12/22
90018,服装,Y,68,29,False,0.0,1,山东,2025/12/22
90019,数码,N,58,34,False,0.0,3,江苏,2025/12/22
90020,数码,Y,433,238,False,0.0,3,福建,2025/12/22
90021,服装,Y,118,65,False,0.0,5,山东,2025/12/22
90022,食品,Y,353,148,True,0.2,2,福建,2025/12/22
90023,数码,Y,333,199,False,0.0,3,浙江,2025/12/22
90024,食品,Y,465,144,False,0.0,3,广东,2025/12/22
90025,数码,Y,324,177,False,0.0,3,浙江,2025/12/22
90026,服装,Y,78,45,False,0.0,2,江苏,2025/12/22
90027,数码,Y,102,49,True,0.2,4,浙江,2025/12/22
90028,食品,Y,236,76,False,0.0,3,江苏,2025/12/22
90029,数码,Y,61,18,False,0.0,3,江苏,2025/12/22
90030,服装,Y,414,135,False,0.0,2,山东,2025/12/22
90031,食品,Y,284,197,True,0.2,3,浙江,2025/12/22
90032,服装,Y,185,98,False,0.0,3,浙江,2025/12/22
90033,服装,Y,345,125,False,0.0,1,广东,2025/12/22
90034,服装,Y,191,75,False,0.0,5,山东,2025/12/22
90035,服装,Y,465,238,False,0.0,5,山东,2025/12/22
90036,数码,Y,332,165,False,0.0,1,福建,2025/12/22
90037,服装,Y,209,120,False,0.0,4,浙江,2025/12/22
90038,食品,Y,154,83,True,0.3,1,广东,2025/12/22
90039,服装,Y,98,57,False,0.0,5,浙江,2025/12/22
90040,服装,N,235,91,True,0.2,3,福建,2025/12/22
90041,食品,Y,104,39,False,0.0,5,山东,2025/12/22
90042,服装,Y,91,36,False,0.0,2,山东,2025/12/22
90043,食品,Y,493,163,False,0.0,1,福建,2025/12/22
90044,服装,Y,423,216,False,0.0,2,山东,2025/12/22
90045,服装,Y,258,77,False,0.0,5,江苏,2025/12/22
90046,食品,Y,456,236,False,0.0,2,福建,2025/12/22
90047,食品,Y,171,54,False,0.0,2,山东,2025/12/22
90048,食品,Y,248,88,False,0.0,5,江苏,2025/12/22
90049,数码,Y,119,50,False,0.0,5,福建,2025/12/22
90050,食品,Y,197,75,False,0.0,5,浙江,2025/12/22
90051,食品,Y,212,99,True,0.2,5,福建,2025/12/22
90052,服装,Y,86,45,True,0.2,2,江苏,2025/12/22
90053,食品,Y,115,54,False,0.0,5,浙江,2025/12/22
90054,食品,Y,177,60,False,0.0,1,广东,2025/12/22
90055,服装,Y,431,135,False,0.0,1,福建,2025/12/22
90056,服装,N,112,61,True,0.3,1,山东,2025/12/22
90057,服装,Y,268,139,True,0.3,1,浙江,2025/12/22
90058,数码,Y,104,41,False,0.0,4,广东,2025/12/22
90059,服装,Y,420,207,False,0.0,1,江苏,2025/12/22
90060,数码,Y,208,107,True,0.2,5,江苏,2025/12/22
90061,数码,Y,389,140,False,0.0,2,广东,2025/12/22
90062,数码,Y,230,81,False,0.0,2,福建,2025/12/22
90063,数码,Y,152,81,True,0.2,3,浙江,2025/12/22
90064,数码,Y,287,99,False,0.0,1,福建,2025/12/22
90065,食品,Y,198,71,False,0.0,1,江苏,2025/12/22
90066,服装,Y,136,74,True,0.3,4,浙江,2025/12/22
90067,数码,Y,452,239,False,0.0,1,山东,2025/12/22
90068,数码,Y,182,89,True,0.2,2,福建,2025/12/22
90069,服装,Y,402,224,False,0.0,4,福建,2025/12/22
90070,数码,N,105,58,True,0.2,4,广东,2025/12/22
90071,服装,Y,449,166,False,0.0,4,福建,2025/12/22
90072,服装,Y,332,150,False,0.0,2,浙江,2025/12/22
90073,数码,Y,377,172,True,0.1,3,浙江,2025/12/22
90074,数码,Y,491,244,False,0.0,3,福建,2025/12/22
90075,服装,Y,65,38,True,0.2,1,广东,2025/12/22
90076,数码,Y,179,97,False,0.0,5,山东,2025/12/22
90077,食品,Y,367,264,True,0.2,2,福建,2025/12/22
90078,食品,Y,40,17,True,0.2,1,江苏,2025/12/22
90079,食品,N,444,206,False,0.0,5,江苏,2025/12/22
90080,服装,Y,296,105,False,0.0,1,江苏,2025/12/22
90081,食品,Y,441,188,False,0.0,3,山东,2025/12/22
90082,服装,Y,371,156,False,0.0,5,山东,2025/12/22
90083,食品,Y,232,76,False,0.0,4,山东,2025/12/22
90084,服装,Y,157,69,True,0.1,3,江苏,2025/12/22
90085,数码,Y,350,163,True,0.2,3,福建,2025/12/22
90086,服装,Y,216,158,True,0.2,1,浙江,2025/12/22
90087,服装,Y,339,192,False,0.0,2,福建,2025/12/22
90088,服装,N,154,67,False,0.0,5,浙江,2025/12/22
90089,服装,Y,278,237,True,0.3,5,福建,2025/12/22
90090,食品,Y,119,43,False,0.0,2,广东,2025/12/22
90091,数码,Y,99,30,False,0.0,1,山东,2025/12/22
90092,数码,Y,111,66,False,0.0,5,福建,2025/12/22
90093,服装,Y,97,39,False,0.0,2,山东,2025/12/22
90094,服装,Y,87,52,True,0.1,5,山东,2025/12/22
90095,食品,Y,297,216,True,0.2,2,浙江,2025/12/22
90096,数码,N,402,154,False,0.0,2,浙江,2025/12/22
90097,数码,Y,468,279,False,0.0,4,江苏,2025/12/22
90098,服装,Y,85,42,True,0.1,2,山东,2025/12/22
90099,数码,Y,50,21,False,0.0,3,江苏,2025/12/22
90100,数码,Y,300,169,True,0.1,1,浙江,2025/12/22
90101,食品,N,342,104,False,0.0,3,广东,2025/12/22
90102,服装,N,471,163,False,0.0,1,广东,2025/12/22
90103,服装,Y,473,171,False,0.0,2,江苏,2025/12/22
90104,数码,Y,64,40,True,0.2,2,山东,2025/12/22
90105,服装,Y,66,22,False,0.0,2,江苏,2025/12/22
90106,食品,Y,437,246,False,0.0,3,福建,2025/12/22
90107,服装,N,402,128,False,0.0,2,福建,2025/12/22
90108,数码,Y,37,18,True,0.3,1,山东,2025/12/22
90109,服装,Y,360,221,True,0.1,4,浙江,2025/12/22
90110,服装,N,441,153,False,0.0,1,广东,2025/12/22
90111,数码,Y,105,45,False,0.0,2,江苏,2025/12/22
90112,食品,N,252,162,True,0.2,5,山东,2025/12/22
90113,食品,Y,218,123,False,0.0,2,山东,2025/12/22
90114,食品,Y,388,182,False,0.0,4,福建,2025/12/22
90115,服装,Y,362,199,False,0.0,4,江苏,2025/12/22
90116,数码,N,183,88,False,0.0,1,广东,2025/12/22
90117,数码,Y,201,82,False,0.0,5,福建,2025/12/22
90118,服装,Y,497,235,False,0.0,2,浙江,2025/12/22
90119,服装,Y,427,217,False,0.0,1,山东,2025/12/22
90120,数码,Y,252,144,False,0.0,5,广东,2025/12/22
90121,服装,Y,315,111,False,0.0,2,广东,2025/12/22
90122,服装,Y,75,33,False,0.0,5,山东,2025/12/22
90123,服装,Y,173,79,False,0.0,1,江苏,2025/12/22
90124,食品,Y,325,106,False,0.0,3,江苏,2025/12/22
90125,食品,Y,119,65,False,0.0,1,福建,2025/12/22
90126,数码,Y,485,267,False,0.0,2,广东,2025/12/22
90127,食品,Y,375,122,False,0.0,2,山东,2025/12/22
90128,数码,Y,60,36,True,0.3,5,浙江,2025/12/22
90129,食品,Y,439,174,False,0.0,2,江苏,2025/12/22
90130,数码,Y,65,20,False,0.0,1,浙江,2025/12/22
90131,食品,Y,403,123,False,0.0,1,浙江,2025/12/22
90132,数码,Y,134,70,False,0.0,5,浙江,2025/12/22
90133,服装,Y,321,143,True,0.2,1,福建,2025/12/22
90134,食品,Y,381,156,False,0.0,5,浙江,2025/12/22
90135,食品,Y,88,75,True,0.3,3,福建,2025/12/22
90136,食品,Y,75,58,True,0.3,5,江苏,2025/12/22
90137,数码,N,183,63,False,0.0,5,广东,2025/12/22
90138,食品,Y,392,185,False,0.0,4,江苏,2025/12/22
90139,数码,Y,317,181,False,0.0,1,广东,2025/12/22
90140,服装,Y,472,249,False,0.0,5,山东,2025/12/22
90141,服装,Y,210,86,False,0.0,1,山东,2025/12/22
90142,数码,Y,289,88,False,0.0,5,浙江,2025/12/22
90143,服装,Y,388,146,False,0.0,2,福建,2025/12/22
90144,数码,Y,375,150,False,0.0,3,山东,2025/12/22
90145,数码,Y,321,110,False,0.0,4,山东,2025/12/22
90146,服装,Y,170,72,False,0.0,3,山东,2025/12/22
90147,服装,Y,171,87,True,0.2,1,江苏,2025/12/22
90148,数码,Y,376,165,True,0.2,5,福建,2025/12/22
90149,食品,Y,71,33,False,0.0,1,福建,2025/12/22
90150,服装,Y,232,93,True,0.1,4,山东,2025/12/22
90151,食品,Y,234,146,True,0.3,3,浙江,2025/12/22
90152,食品,Y,448,219,False,0.0,5,广东,2025/12/22
90153,服装,Y,83,26,False,0.0,1,浙江,2025/12/22
90154,数码,N,179,98,False,0.0,1,山东,2025/12/22
90155,食品,Y,342,129,True,0.2,3,广东,2025/12/22
90156,食品,Y,292,131,False,0.0,2,山东,2025/12/22
90157,服装,Y,243,125,False,0.0,2,山东,2025/12/22
90158,食品,Y,65,34,True,0.2,2,广东,2025/12/22
90159,食品,Y,83,28,False,0.0,4,山东,2025/12/22
90160,食品,N,201,104,False,0.0,5,山东,2025/12/22
90161,食品,Y,392,196,False,0.0,3,福建,2025/12/22
90162,数码,Y,104,40,True,0.2,4,广东,2025/12/22
90163,数码,Y,419,216,False,0.0,5,福建,2025/12/22
90164,服装,Y,103,40,False,0.0,3,浙江,2025/12/22
90165,数码,Y,497,155,False,0.0,4,江苏,2025/12/22
90166,食品,Y,249,86,False,0.0,3,江苏,2025/12/22
90167,服装,Y,116,61,True,0.2,2,江苏,2025/12/22
90168,数码,Y,328,165,False,0.0,3,广东,2025/12/22
90169,食品,Y,61,30,False,0.0,4,福建,2025/12/22
90170,数码,Y,260,139,False,0.0,3,山东,2025/12/22
90171,食品,Y,373,214,True,0.2,1,广东,2025/12/22
90172,食品,Y,84,43,True,0.2,5,山东,2025/12/22
90173,食品,Y,112,77,True,0.2,3,江苏,2025/12/22
90174,食品,Y,118,51,False,0.0,1,江苏,2025/12/22
90175,服装,N,178,100,True,0.1,1,江苏,2025/12/22
90176,服装,Y,154,88,False,0.0,2,江苏,2025/12/22
90177,服装,Y,379,217,True,0.2,5,江苏,2025/12/22
90178,食品,Y,112,46,False,0.0,2,广东,2025/12/22
90179,服装,Y,96,31,False,0.0,5,福建,2025/12/22
90180,食品,Y,288,148,False,0.0,1,山东,2025/12/22
90181,服装,Y,360,213,False,0.0,2,山东,2025/12/22
90182,服装,Y,373,187,False,0.0,4,广东,2025/12/22
90183,服装,Y,257,126,False,0.0,2,浙江,2025/12/22
90184,数码,Y,487,151,False,0.0,1,浙江,2025/12/22
90185,食品,Y,439,198,False,0.0,3,福建,2025/12/22
90186,服装,Y,286,168,False,0.0,4,山东,2025/12/22
90187,食品,Y,393,225,True,0.2,1,浙江,2025/12/22
90188,服装,Y,156,85,False,0.0,1,山东,2025/12/22
90189,服装,Y,221,117,False,0.0,1,山东,2025/12/22
90190,服装,Y,334,229,True,0.3,1,广东,2025/12/22
90191,食品,Y,243,97,False,0.0,4,江苏,2025/12/22
90192,食品,Y,195,106,False,0.0,5,浙江,2025/12/22
90193,食品,Y,262,150,False,0.0,5,广东,2025/12/22
90194,数码,Y,238,114,False,0.0,3,广东,2025/12/22
90195,服装,Y,71,35,True,0.2,1,浙江,2025/12/22
90196,食品,Y,377,200,False,0.0,3,浙江,2025/12/22
90197,食品,Y,199,73,False,0.0,4,山东,2025/12/22
90198,数码,Y,180,124,True,0.2,5,广东,2025/12/22
90199,数码,Y,149,52,False,0.0,2,广东,2025/12/22
90200,食品,Y,286,161,True,0.2,1,广东,2025/12/22
90001,服装,Y,214,96,True,0.2,2,江苏,2025/12/23
90002,服装,Y,396,255,True,0.1,3,山东,2025/12/23
90003,食品,Y,230,162,True,0.3,1,广东,2025/12/23
90004,服装,Y,340,282,True,0.3,2,浙江,2025/12/23
90005,数码,Y,141,47,False,0.0,4,江苏,2025/12/23
90006,服装,Y,306,162,False,0.0,5,福建,2025/12/23
90007,食品,Y,112,49,False,0.0,5,江苏,2025/12/23
90008,服装,Y,232,124,False,0.0,3,广东,2025/12/23
90009,数码,Y,462,164,False,0.0,3,浙江,2025/12/23
90010,食品,Y,461,272,False,0.0,1,浙江,2025/12/23
90011,服装,Y,124,49,False,0.0,5,山东,2025/12/23
90012,服装,Y,236,176,True,0.2,3,浙江,2025/12/23
90013,数码,Y,486,202,False,0.0,4,浙江,2025/12/23
90014,食品,Y,447,242,False,0.0,2,广东,2025/12/23
90015,服装,Y,367,180,False,0.0,5,浙江,2025/12/23
90016,食品,Y,132,91,True,0.2,4,山东,2025/12/23
90017,数码,N,248,98,False,0.0,3,广东,2025/12/23
90018,服装,Y,68,29,False,0.0,1,山东,2025/12/23
90019,数码,Y,40,34,True,0.3,3,江苏,2025/12/23
90020,数码,Y,389,238,True,0.1,3,福建,2025/12/23
90021,服装,Y,118,65,False,0.0,5,山东,2025/12/23
90022,食品,N,442,148,False,0.0,2,福建,2025/12/23
90023,数码,Y,266,199,True,0.2,3,浙江,2025/12/23
90024,食品,Y,465,144,False,0.0,3,广东,2025/12/23
90025,数码,N,226,177,True,0.3,3,浙江,2025/12/23
90026,服装,Y,78,45,False,0.0,2,江苏,2025/12/23
90027,数码,Y,102,49,True,0.2,4,浙江,2025/12/23
90028,食品,Y,236,76,False,0.0,3,江苏,2025/12/23
90029,数码,Y,61,18,False,0.0,3,江苏,2025/12/23
90030,服装,Y,414,135,False,0.0,2,山东,2025/12/23
90031,食品,Y,356,197,False,0.0,3,浙江,2025/12/23
90032,服装,Y,185,98,False,0.0,3,浙江,2025/12/23
90033,服装,Y,345,125,False,0.0,1,广东,2025/12/23
90034,服装,Y,171,75,True,0.1,5,山东,2025/12/23
90035,服装,Y,465,238,False,0.0,5,山东,2025/12/23
90036,数码,Y,332,165,False,0.0,1,福建,2025/12/23
90037,服装,Y,167,120,True,0.2,4,浙江,2025/12/23
90038,食品,Y,220,83,False,0.0,1,广东,2025/12/23
90039,服装,Y,78,57,True,0.2,5,浙江,2025/12/23
90040,服装,Y,294,91,False,0.0,3,福建,2025/12/23
90041,食品,Y,104,39,False,0.0,5,山东,2025/12/23
90042,服装,Y,91,36,False,0.0,2,山东,2025/12/23
90043,食品,Y,345,163,True,0.3,1,福建,2025/12/23
90044,服装,Y,423,216,False,0.0,2,山东,2025/12/23
90045,服装,Y,258,77,False,0.0,5,江苏,2025/12/23
90046,食品,Y,456,236,False,0.0,2,福建,2025/12/23
90047,食品,Y,153,54,True,0.1,2,山东,2025/12/23
90048,食品,Y,248,88,False,0.0,5,江苏,2025/12/23
90049,数码,Y,83,50,True,0.3,5,福建,2025/12/23
90050,食品,Y,197,75,False,0.0,5,浙江,2025/12/23
90051,食品,N,265,99,False,0.0,5,福建,2025/12/23
90052,服装,Y,108,45,False,0.0,2,江苏,2025/12/23
90053,食品,Y,115,54,False,0.0,5,浙江,2025/12/23
90054,食品,Y,177,60,False,0.0,1,广东,2025/12/23
90055,服装,Y,301,135,True,0.3,1,福建,2025/12/23
90056,服装,Y,112,61,True,0.3,1,山东,2025/12/23
90057,服装,Y,383,139,False,0.0,1,浙江,2025/12/23
90058,数码,Y,104,41,False,0.0,4,广东,2025/12/23
90059,服装,Y,420,207,False,0.0,1,江苏,2025/12/23
90060,数码,Y,260,107,False,0.0,5,江苏,2025/12/23
90061,数码,Y,389,140,False,0.0,2,广东,2025/12/23
90062,数码,Y,184,81,True,0.2,2,福建,2025/12/23
90063,数码,Y,190,81,False,0.0,3,浙江,2025/12/23
90064,数码,Y,287,99,False,0.0,1,福建,2025/12/23
90065,食品,Y,198,71,False,0.0,1,江苏,2025/12/23
90066,服装,N,195,74,False,0.0,4,浙江,2025/12/23
90067,数码,Y,316,239,True,0.3,1,山东,2025/12/23
90068,数码,Y,228,89,False,0.0,2,福建,2025/12/23
90069,服装,Y,402,224,False,0.0,4,福建,2025/12/23
90070,数码,Y,132,58,False,0.0,4,广东,2025/12/23
90071,服装,Y,359,166,True,0.2,4,福建,2025/12/23
90072,服装,Y,332,150,False,0.0,2,浙江,2025/12/23
90073,数码,Y,419,172,False,0.0,3,浙江,2025/12/23
90074,数码,Y,491,244,False,0.0,3,福建,2025/12/23
90075,服装,Y,65,38,True,0.2,1,广东,2025/12/23
90076,数码,Y,179,97,False,0.0,5,山东,2025/12/23
90077,食品,Y,459,264,False,0.0,2,福建,2025/12/23
90078,食品,Y,45,17,True,0.1,1,江苏,2025/12/23
90079,食品,Y,355,206,True,0.2,5,江苏,2025/12/23
90080,服装,Y,296,105,False,0.0,1,江苏,2025/12/23
90081,食品,Y,352,188,True,0.2,3,山东,2025/12/23
90082,服装,Y,296,156,True,0.2,5,山东,2025/12/23
90083,食品,Y,185,76,True,0.2,4,山东,2025/12/23
90084,服装,Y,140,69,True,0.2,3,江苏,2025/12/23
90085,数码,Y,438,163,False,0.0,3,福建,2025/12/23
90086,服装,Y,270,158,False,0.0,1,浙江,2025/12/23
90087,服装,Y,339,192,False,0.0,2,福建,2025/12/23
90088,服装,Y,154,67,False,0.0,5,浙江,2025/12/23
90089,服装,Y,318,237,True,0.2,5,福建,2025/12/23
90090,食品,Y,119,43,False,0.0,2,广东,2025/12/23
90091,数码,Y,69,30,True,0.3,1,山东,2025/12/23
90092,数码,Y,88,66,True,0.2,5,福建,2025/12/23
90093,服装,Y,97,39,False,0.0,2,山东,2025/12/23
90094,服装,Y,77,52,True,0.2,5,山东,2025/12/23
90095,食品,Y,372,216,False,0.0,2,浙江,2025/12/23
90096,数码,N,321,154,True,0.2,2,浙江,2025/12/23
90097,数码,Y,468,279,False,0.0,4,江苏,2025/12/23
90098,服装,Y,95,42,False,0.0,2,山东,2025/12/23
90099,数码,Y,50,21,False,0.0,3,江苏,2025/12/23
90100,数码,Y,300,169,True,0.1,1,浙江,2025/12/23
90101,食品,Y,342,104,False,0.0,3,广东,2025/12/23
90102,服装,Y,471,163,False,0.0,1,广东,2025/12/23
90103,服装,Y,473,171,False,0.0,2,江苏,2025/12/23
90104,数码,Y,81,40,False,0.0,2,山东,2025/12/23
90105,服装,Y,52,22,True,0.2,2,江苏,2025/12/23
90106,食品,Y,437,246,False,0.0,3,福建,2025/12/23
90107,服装,N,402,128,False,0.0,2,福建,2025/12/23
90108,数码,Y,53,18,False,0.0,1,山东,2025/12/23
90109,服装,Y,320,221,True,0.2,4,浙江,2025/12/23
90110,服装,Y,441,153,False,0.0,1,广东,2025/12/23
90111,数码,Y,105,45,False,0.0,2,江苏,2025/12/23
90112,食品,Y,316,162,False,0.0,5,山东,2025/12/23
90113,食品,Y,218,123,False,0.0,2,山东,2025/12/23
90114,食品,Y,388,182,False,0.0,4,福建,2025/12/23
90115,服装,Y,362,199,False,0.0,4,江苏,2025/12/23
90116,数码,Y,183,88,False,0.0,1,广东,2025/12/23
90117,数码,N,201,82,False,0.0,5,福建,2025/12/23
90118,服装,Y,497,235,False,0.0,2,浙江,2025/12/23
90119,服装,Y,298,217,True,0.3,1,山东,2025/12/23
90120,数码,N,252,144,False,0.0,5,广东,2025/12/23
90121,服装,N,315,111,False,0.0,2,广东,2025/12/23
90122,服装,Y,52,33,True,0.3,5,山东,2025/12/23
90123,服装,Y,173,79,False,0.0,1,江苏,2025/12/23
90124,食品,Y,325,106,False,0.0,3,江苏,2025/12/23
90125,食品,Y,95,65,True,0.2,1,福建,2025/12/23
90126,数码,N,485,267,False,0.0,2,广东,2025/12/23
90127,食品,Y,375,122,False,0.0,2,山东,2025/12/23
90128,数码,Y,68,36,True,0.2,5,浙江,2025/12/23
90129,食品,N,439,174,False,0.0,2,江苏,2025/12/23
90130,数码,Y,65,20,False,0.0,1,浙江,2025/12/23
