user_id,app_page,action_type,duration,time_spent,device_type,location,action_time
1018,home_page,click,30,931,desktop,Chengdu,2024-03-28 12:14:35
1029,search_page,input,40,560,mobile,Beijing,2024-01-19 08:45:10
1075,search_page,scroll,4,879,mobile,Guangzhou,2024-06-08 01:32:27
1125,product_page,input,5,663,tablet,Beijing,2024-03-16 04:13:32
1074,product_page,click,24,779,desktop,Shenzhen,2024-03-28 07:30:07
1160,home_page,scroll,37,16,tablet,Chengdu,2024-01-08 02:12:51
1010,product_page,scroll,53,680,mobile,Beijing,2024-04-05 07:03:42
1009,home_page,input,25,731,tablet,Beijing,2024-08-09 14:27:18
1004,product_page,input,23,317,mobile,Guangzhou,2024-07-23 18:38:11
1056,product_page,click,47,585,tablet,Beijing,2024-11-06 06:04:39
1018,search_page,click,5,829,desktop,Guangzhou,2024-12-11 02:22:51
1079,product_page,scroll,42,548,tablet,Chengdu,2024-10-15 16:56:52
1096,search_page,scroll,33,552,tablet,Shanghai,2024-02-13 11:09:59
1035,product_page,scroll,10,828,mobile,Shanghai,2024-12-17 15:46:06
1091,product_page,scroll,58,847,desktop,Chengdu,2024-09-15 11:17:41
1187,search_page,scroll,57,379,desktop,Guangzhou,2024-09-11 12:20:52
1073,product_page,scroll,45,27,mobile,Chengdu,2024-03-31 18:05:04
1028,search_page,click,45,271,mobile,Shanghai,2024-07-22 10:44:44
1101,search_page,scroll,20,612,desktop,Beijing,2024-02-13 00:42:20
1007,home_page,click,2,41,tablet,Guangzhou,2024-06-24 19:23:23
1141,product_page,input,19,378,desktop,Beijing,2024-07-27 03:53:35
1137,product_page,click,3,40,mobile,Shanghai,2024-10-01 12:54:02
1151,product_page,click,56,249,mobile,Shanghai,2024-05-18 15:36:52
1019,product_page,input,46,672,tablet,Shanghai,2024-01-17 03:51:41
1049,home_page,click,55,324,mobile,Guangzhou,2024-08-09 20:04:56
1080,home_page,scroll,34,292,tablet,Guangzhou,2024-12-26 11:46:00
1047,product_page,input,20,580,tablet,Beijing,2024-12-20 00:30:13
1092,search_page,input,41,385,desktop,Shanghai,2024-09-01 15:54:14
1003,home_page,click,16,996,mobile,Chengdu,2024-07-29 11:56:53
1069,product_page,input,44,279,mobile,Shanghai,2024-06-15 21:31:51
1094,home_page,input,51,343,tablet,Guangzhou,2024-01-14 00:31:08
1145,product_page,input,47,739,mobile,Beijing,2024-12-20 23:54:17
1007,product_page,scroll,50,916,desktop,Shenzhen,2024-04-14 01:39:24
1043,product_page,click,15,520,mobile,Shenzhen,2024-11-24 11:40:17
1055,product_page,input,19,878,tablet,Beijing,2024-09-03 19:18:41
1088,search_page,click,26,817,desktop,Chengdu,2024-06-20 10:06:50
1101,home_page,click,25,713,tablet,Chengdu,2024-09-14 10:31:31
1003,home_page,input,12,748,tablet,Guangzhou,2024-08-21 09:40:29
1068,search_page,input,40,940,tablet,Shenzhen,2024-04-12 23:54:22
1125,product_page,scroll,44,509,tablet,Chengdu,2024-11-10 20:24:57
1025,product_page,input,6,661,mobile,Beijing,2024-04-19 06:29:20
1124,search_page,scroll,26,104,tablet,Chengdu,2024-01-15 13:32:29
1200,product_page,scroll,34,396,desktop,Shenzhen,2024-06-20 08:37:57
1050,product_page,input,55,123,mobile,Beijing,2024-04-25 13:20:18
1091,home_page,scroll,44,121,mobile,Shanghai,2024-09-01 15:17:06
1061,search_page,scroll,39,460,mobile,Chengdu,2024-06-21 17:41:22
1194,search_page,input,41,876,desktop,Guangzhou,2024-03-06 06:46:15
1024,product_page,scroll,17,427,desktop,Shanghai,2024-11-20 11:26:17
1037,search_page,scroll,10,478,tablet,Shanghai,2024-04-12 08:43:02
1138,home_page,click,38,660,desktop,Beijing,2024-03-17 07:34:09
1038,home_page,click,56,86,tablet,Guangzhou,2024-08-19 07:24:14
1106,search_page,scroll,11,440,tablet,Chengdu,2024-01-28 21:33:51
1174,search_page,input,51,196,desktop,Chengdu,2024-07-26 22:09:31
1070,home_page,click,36,406,mobile,Beijing,2024-04-23 12:47:23
1115,product_page,input,14,695,mobile,Beijing,2024-08-30 16:10:26
1146,search_page,input,27,668,tablet,Beijing,2024-12-16 05:04:38
1191,home_page,click,30,395,mobile,Shanghai,2024-11-21 17:24:05
1026,home_page,scroll,59,111,tablet,Guangzhou,2024-06-12 15:43:54
1079,home_page,input,39,921,desktop,Beijing,2024-12-20 20:01:19
1160,search_page,input,26,499,mobile,Guangzhou,2024-02-04 05:50:51
1045,product_page,click,27,996,mobile,Chengdu,2024-08-10 04:53:18
1197,search_page,scroll,4,145,desktop,Chengdu,2024-06-17 04:46:32
1143,product_page,scroll,7,482,mobile,Guangzhou,2024-06-15 22:47:12
1014,home_page,click,32,541,desktop,Guangzhou,2024-06-13 03:18:53
1135,product_page,scroll,14,261,tablet,Guangzhou,2024-06-18 23:31:29
1039,product_page,scroll,35,654,desktop,Shenzhen,2024-07-23 12:15:18
1163,search_page,input,22,472,mobile,Beijing,2024-02-22 17:36:37
1038,home_page,click,36,180,desktop,Chengdu,2024-03-29 13:39:09
1176,product_page,click,12,995,tablet,Shenzhen,2024-06-20 17:36:35
1166,product_page,click,29,237,desktop,Shanghai,2024-02-29 23:38:10
1163,home_page,scroll,42,170,desktop,Shanghai,2024-01-07 19:14:59
1128,product_page,input,4,713,mobile,Guangzhou,2024-04-29 02:01:13
1140,home_page,click,54,162,desktop,Beijing,2024-09-15 07:27:38
1085,home_page,scroll,17,987,desktop,Guangzhou,2024-11-14 18:24:56
1026,home_page,scroll,19,646,tablet,Shanghai,2024-02-15 09:36:16
1129,home_page,scroll,20,598,desktop,Guangzhou,2024-12-07 01:14:05
1135,home_page,scroll,32,484,mobile,Guangzhou,2024-12-18 04:40:41
1188,product_page,scroll,47,303,tablet,Chengdu,2024-02-05 04:56:44
1028,home_page,click,38,264,mobile,Beijing,2024-06-23 20:50:25
1097,search_page,input,21,481,tablet,Shanghai,2024-06-25 19:47:06
1057,product_page,scroll,7,257,tablet,Shanghai,2024-09-05 14:37:03
1061,home_page,click,51,800,desktop,Chengdu,2024-06-17 06:25:02
1194,home_page,scroll,29,365,desktop,Shenzhen,2024-05-13 12:24:47
1084,search_page,click,48,244,tablet,Shanghai,2024-02-16 19:20:01
1044,product_page,click,28,307,desktop,Chengdu,2024-02-18 23:09:18
1008,product_page,click,50,286,desktop,Chengdu,2024-07-21 15:14:08
1196,product_page,click,25,436,tablet,Chengdu,2024-09-16 06:40:38
1106,home_page,input,40,792,tablet,Shanghai,2024-02-12 22:27:10
1153,search_page,scroll,37,916,tablet,Guangzhou,2024-08-10 18:55:06
1096,search_page,scroll,2,949,tablet,Beijing,2024-12-09 12:30:24
1082,home_page,click,58,99,tablet,Guangzhou,2024-09-28 00:51:06
1170,search_page,input,42,395,desktop,Beijing,2024-02-21 21:59:53
1115,search_page,scroll,59,762,mobile,Shenzhen,2024-01-23 16:12:35
1155,product_page,click,42,292,mobile,Guangzhou,2024-08-19 13:22:19
1014,product_page,scroll,36,240,tablet,Guangzhou,2024-07-16 13:24:29
1085,product_page,input,5,315,tablet,Chengdu,2024-10-22 20:38:27
1140,product_page,input,17,237,tablet,Guangzhou,2024-04-12 16:18:08
1145,product_page,input,9,402,tablet,Shenzhen,2024-01-06 13:35:53
1104,home_page,scroll,1,805,tablet,Guangzhou,2024-08-05 22:21:53
1199,product_page,input,16,429,mobile,Guangzhou,2024-07-12 10:54:56
1133,search_page,input,7,299,tablet,Guangzhou,2024-03-20 18:08:41
1157,home_page,click,39,35,mobile,Shenzhen,2024-04-03 10:43:44
1045,home_page,input,32,544,tablet,Beijing,2024-05-20 09:16:35
1094,home_page,click,41,477,desktop,Beijing,2024-06-17 01:28:49
1022,product_page,input,31,668,desktop,Beijing,2024-11-27 12:30:22
1075,search_page,input,52,374,tablet,Shenzhen,2024-01-12 02:23:25
1135,home_page,input,11,285,tablet,Guangzhou,2024-01-20 02:42:09
1194,home_page,input,3,146,mobile,Shenzhen,2024-07-21 02:29:54
1028,product_page,click,58,92,mobile,Beijing,2024-03-26 17:13:21
1137,product_page,scroll,7,402,mobile,Beijing,2024-11-08 14:31:42
1025,search_page,scroll,56,320,mobile,Beijing,2024-08-03 14:36:09
1077,product_page,input,49,570,desktop,Chengdu,2024-12-19 00:12:46
1058,home_page,click,6,623,desktop,Chengdu,2024-11-26 04:02:17
1177,search_page,click,29,411,mobile,Shanghai,2024-05-30 22:09:03
1002,product_page,input,35,349,mobile,Beijing,2024-11-04 03:34:10
1174,product_page,input,34,603,desktop,Guangzhou,2024-10-03 22:04:06
1099,search_page,click,56,568,mobile,Shanghai,2024-02-21 07:45:52
1027,product_page,input,2,338,mobile,Guangzhou,2024-10-03 16:38:18
1164,product_page,input,21,209,tablet,Guangzhou,2024-03-09 00:03:58
1014,search_page,input,42,376,mobile,Chengdu,2024-03-15 11:40:28
1185,search_page,scroll,29,404,tablet,Guangzhou,2024-10-08 10:54:48
1053,product_page,scroll,27,796,tablet,Beijing,2024-03-25 18:10:59
1022,home_page,click,54,410,mobile,Shenzhen,2024-10-28 13:35:48
1142,search_page,input,45,993,desktop,Chengdu,2024-09-26 14:12:55
1140,product_page,scroll,52,697,tablet,Beijing,2024-07-10 14:25:50
1050,search_page,scroll,10,885,tablet,Shenzhen,2024-04-06 14:47:14
1076,home_page,input,1,47,mobile,Chengdu,2024-08-19 11:17:10
1098,search_page,input,35,862,tablet,Beijing,2024-03-03 02:05:18
1167,product_page,scroll,28,66,desktop,Shenzhen,2024-10-27 09:50:10
1055,home_page,input,41,262,desktop,Chengdu,2024-05-26 19:41:31
1015,search_page,input,8,234,mobile,Chengdu,2024-03-23 06:03:29
1198,product_page,scroll,25,10,mobile,Guangzhou,2024-03-14 10:32:08
1116,home_page,scroll,25,980,desktop,Shenzhen,2024-04-17 21:39:18
1141,search_page,scroll,37,380,desktop,Shenzhen,2024-05-09 14:24:41
1038,search_page,click,7,568,mobile,Chengdu,2024-07-16 14:58:45
1086,search_page,scroll,1,166,mobile,Shenzhen,2024-03-21 07:40:26
1052,search_page,scroll,20,264,desktop,Chengdu,2024-04-18 07:14:01
1077,home_page,input,15,122,mobile,Guangzhou,2024-06-05 23:35:02
1033,search_page,input,60,61,mobile,Beijing,2024-04-19 11:11:14
1066,search_page,input,4,572,mobile,Chengdu,2024-10-30 21:49:02
1147,home_page,click,50,455,mobile,Chengdu,2024-02-21 08:26:16
1067,product_page,input,12,532,tablet,Shenzhen,2024-06-14 09:16:02
1095,search_page,click,56,686,mobile,Guangzhou,2024-03-20 23:14:03
1126,product_page,click,3,204,desktop,Shanghai,2024-10-01 23:43:14
1047,home_page,input,33,130,desktop,Shanghai,2024-03-14 04:43:17
1123,search_page,scroll,9,437,desktop,Chengdu,2024-07-12 13:02:27
1062,search_page,scroll,9,792,mobile,Guangzhou,2024-06-10 14:35:04
1027,product_page,click,31,93,mobile,Shenzhen,2024-12-20 02:18:03
1065,home_page,scroll,42,409,mobile,Shanghai,2024-03-07 09:57:32
1145,search_page,click,60,895,mobile,Shanghai,2024-07-03 02:49:06
1086,search_page,scroll,8,277,mobile,Beijing,2024-03-02 20:16:59
1115,search_page,scroll,12,689,tablet,Beijing,2024-08-20 11:30:24
1084,product_page,click,5,346,tablet,Shenzhen,2024-04-18 05:25:26
1047,home_page,scroll,34,438,desktop,Chengdu,2024-01-01 09:14:25
1184,search_page,scroll,25,404,tablet,Chengdu,2024-03-22 03:32:18
1118,search_page,click,9,145,tablet,Shenzhen,2024-11-15 07:01:41
1147,search_page,click,24,361,desktop,Beijing,2024-12-27 20:28:51
1193,home_page,scroll,14,281,mobile,Guangzhou,2024-11-24 07:58:05
1095,search_page,input,34,477,mobile,Beijing,2024-08-30 11:06:03
1022,product_page,click,27,620,desktop,Chengdu,2024-11-12 01:12:54
1110,home_page,input,28,627,desktop,Beijing,2024-10-14 21:21:00
1045,search_page,scroll,55,190,mobile,Chengdu,2024-02-14 17:19:30
1093,search_page,click,37,765,mobile,Chengdu,2024-11-07 19:55:34
1076,search_page,click,7,256,desktop,Beijing,2024-03-10 17:27:33
1088,home_page,input,53,817,mobile,Chengdu,2024-03-21 00:36:05
1056,home_page,input,55,600,desktop,Shenzhen,2024-08-30 11:10:37
1192,home_page,click,30,362,mobile,Shenzhen,2024-09-06 01:29:10
1005,product_page,scroll,19,673,mobile,Shenzhen,2024-04-27 19:43:02
1173,home_page,click,24,750,desktop,Chengdu,2024-08-01 00:26:49
1029,search_page,scroll,49,283,mobile,Shanghai,2024-10-03 04:16:33
1088,product_page,scroll,48,261,mobile,Guangzhou,2024-03-13 17:20:40
1021,search_page,click,40,676,desktop,Shenzhen,2024-08-28 19:51:42
1200,product_page,scroll,27,893,desktop,Chengdu,2024-08-31 21:27:54
1165,home_page,scroll,47,891,desktop,Guangzhou,2024-05-11 20:40:38
1019,product_page,click,20,248,mobile,Shenzhen,2024-09-05 07:52:13
1016,search_page,input,52,575,mobile,Guangzhou,2024-04-12 13:16:45
1008,search_page,scroll,7,48,tablet,Shanghai,2024-06-17 04:04:49
1171,home_page,input,58,667,desktop,Chengdu,2024-06-20 09:54:45
1195,home_page,click,41,819,tablet,Shenzhen,2024-06-22 04:39:20
1166,home_page,input,20,159,mobile,Beijing,2024-09-13 11:33:28
1038,home_page,input,20,680,desktop,Guangzhou,2024-08-13 15:19:39
1015,home_page,click,36,149,mobile,Chengdu,2024-11-17 22:02:51
1055,product_page,click,13,839,desktop,Guangzhou,2024-09-29 21:17:20
1089,search_page,input,30,801,mobile,Guangzhou,2024-04-06 22:21:29
1188,home_page,click,4,825,tablet,Shenzhen,2024-04-16 00:22:57
1030,home_page,input,31,314,mobile,Beijing,2024-06-18 08:27:53
1064,product_page,scroll,52,306,tablet,Chengdu,2024-06-12 04:56:09
1156,search_page,scroll,53,930,mobile,Beijing,2024-10-07 23:01:26
1067,product_page,input,51,765,tablet,Guangzhou,2024-02-21 16:55:48
1064,home_page,scroll,58,864,tablet,Shanghai,2024-05-13 06:24:29
1025,product_page,scroll,60,164,desktop,Chengdu,2024-03-27 07:32:36
1200,product_page,input,7,594,desktop,Shanghai,2024-09-12 20:42:21
1039,home_page,input,22,132,tablet,Guangzhou,2024-08-08 03:00:34
1081,product_page,click,56,392,tablet,Beijing,2024-12-20 00:29:34
1059,home_page,click,7,135,tablet,Shanghai,2024-01-26 08:13:55
1039,search_page,input,3,852,tablet,Guangzhou,2024-07-09 14:13:04
1169,search_page,click,46,948,desktop,Shenzhen,2024-06-02 16:36:07
1198,search_page,click,10,153,tablet,Shenzhen,2024-09-30 09:28:35
1048,product_page,scroll,53,814,mobile,Guangzhou,2024-08-30 03:21:10
1100,home_page,input,21,63,mobile,Guangzhou,2024-01-30 00:46:34
1015,product_page,click,3,359,mobile,Beijing,2024-12-18 15:37:24
1099,home_page,scroll,28,983,tablet,Guangzhou,2024-02-26 17:38:29
1148,product_page,click,10,902,mobile,Guangzhou,2024-10-15 01:27:29
1025,home_page,click,47,491,tablet,Chengdu,2024-01-13 10:24:23
1067,home_page,scroll,3,685,tablet,Shanghai,2024-02-05 10:13:35
1051,home_page,scroll,37,569,mobile,Chengdu,2024-05-26 22:35:54
1175,search_page,click,52,871,tablet,Shanghai,2024-09-18 00:14:47
1119,home_page,scroll,10,981,mobile,Chengdu,2024-09-27 22:51:22
1123,search_page,input,39,785,desktop,Shanghai,2024-09-17 11:47:07
1101,search_page,click,43,582,tablet,Guangzhou,2024-08-29 18:32:55
1090,product_page,click,10,86,mobile,Shenzhen,2024-03-25 14:21:40
1048,product_page,scroll,8,77,desktop,Shanghai,2024-05-04 18:09:15
1000,home_page,click,32,175,mobile,Guangzhou,2024-06-27 00:28:51
1056,search_page,click,30,833,mobile,Guangzhou,2024-03-14 10:37:19
1080,product_page,click,40,599,tablet,Shanghai,2024-06-23 21:05:48
1124,product_page,input,47,641,desktop,Shenzhen,2024-03-31 00:24:44
1112,search_page,scroll,20,734,tablet,Chengdu,2024-11-29 19:30:42
1029,search_page,click,26,207,mobile,Chengdu,2024-06-24 05:36:00
1160,search_page,scroll,18,196,tablet,Chengdu,2024-12-02 19:18:35
1152,product_page,click,3,28,tablet,Guangzhou,2024-05-30 21:12:46
1190,product_page,input,44,54,desktop,Shanghai,2024-03-18 03:36:04
1171,home_page,input,20,974,tablet,Shanghai,2024-03-12 01:58:58
1070,product_page,input,37,442,desktop,Guangzhou,2024-01-15 16:06:05
1039,home_page,scroll,16,598,mobile,Guangzhou,2024-10-20 06:16:42
1082,home_page,click,56,710,tablet,Chengdu,2024-10-15 15:41:55
1019,product_page,scroll,44,65,tablet,Shanghai,2024-02-26 16:14:48
1008,search_page,scroll,18,963,mobile,Guangzhou,2024-06-25 22:26:48
1184,product_page,input,6,624,tablet,Shanghai,2024-08-01 01:15:23
1039,product_page,click,33,313,desktop,Guangzhou,2024-04-27 11:49:50
1158,search_page,click,4,717,tablet,Chengdu,2024-05-07 07:59:05
1039,search_page,input,6,232,tablet,Shanghai,2024-09-29 22:50:29
1169,product_page,input,50,433,mobile,Beijing,2024-04-15 18:45:25
1154,search_page,click,53,926,tablet,Shenzhen,2024-09-29 17:40:50
1101,search_page,scroll,59,277,tablet,Chengdu,2024-04-07 18:15:32
1106,search_page,input,36,348,tablet,Chengdu,2024-11-07 07:55:37
1027,search_page,click,58,89,desktop,Beijing,2024-04-30 23:01:24
1168,product_page,input,8,921,tablet,Beijing,2024-03-05 12:37:42
1018,home_page,scroll,39,571,desktop,Shanghai,2024-05-30 10:58:55
1157,home_page,click,58,950,mobile,Chengdu,2024-04-30 22:12:25
1038,search_page,click,54,323,desktop,Shanghai,2024-08-23 15:07:25
1120,home_page,scroll,17,825,mobile,Chengdu,2024-04-08 09:23:39
1114,search_page,scroll,10,414,desktop,Shanghai,2024-11-05 03:27:56
1091,search_page,scroll,20,170,mobile,Shanghai,2024-06-11 04:48:16
1200,home_page,input,60,696,desktop,Beijing,2024-12-15 13:10:00
1093,home_page,input,34,717,tablet,Shanghai,2024-11-19 15:00:11
1143,product_page,input,44,363,tablet,Beijing,2024-11-19 13:12:53
1151,search_page,scroll,24,27,desktop,Beijing,2024-05-18 22:13:48
1028,product_page,input,27,807,mobile,Chengdu,2024-07-18 14:42:32
1127,home_page,click,48,550,mobile,Chengdu,2024-08-02 22:47:20
1128,search_page,click,19,563,desktop,Chengdu,2024-08-22 20:17:55
1144,product_page,scroll,48,927,desktop,Chengdu,2024-03-05 19:28:02
1102,product_page,click,59,51,tablet,Beijing,2024-06-20 03:16:09
1190,search_page,click,40,323,desktop,Guangzhou,2024-01-14 11:40:58
1193,home_page,scroll,36,839,mobile,Guangzhou,2024-10-23 19:43:56
1090,product_page,scroll,54,39,desktop,Chengdu,2024-05-21 03:13:42
1038,home_page,click,13,210,desktop,Chengdu,2024-10-13 08:35:29
1119,product_page,scroll,18,734,desktop,Guangzhou,2024-11-02 10:29:19
1192,home_page,input,40,975,mobile,Guangzhou,2024-01-29 01:06:03
1085,search_page,input,46,792,desktop,Beijing,2024-07-14 00:02:55
1052,search_page,click,5,634,tablet,Beijing,2024-08-19 16:26:11
1113,product_page,scroll,7,497,desktop,Beijing,2024-06-21 23:39:01
1010,search_page,scroll,19,908,tablet,Chengdu,2024-09-26 21:17:16
1063,home_page,scroll,40,612,mobile,Chengdu,2024-06-22 00:32:13
1152,search_page,input,21,741,tablet,Shenzhen,2024-11-01 06:22:05
1031,product_page,input,11,598,tablet,Beijing,2024-09-05 08:42:49
1092,home_page,scroll,51,542,mobile,Beijing,2024-06-19 16:48:07
1156,home_page,click,4,919,tablet,Guangzhou,2024-07-24 06:25:50
1122,home_page,input,13,706,tablet,Shenzhen,2024-12-12 08:15:15
1149,search_page,click,34,478,desktop,Guangzhou,2024-06-29 20:19:23
1162,search_page,click,53,839,mobile,Chengdu,2024-12-19 01:58:09
1013,home_page,scroll,2,673,tablet,Guangzhou,2024-11-14 06:19:54
1106,home_page,input,60,198,tablet,Shanghai,2024-01-28 07:17:51
1073,search_page,click,23,304,tablet,Beijing,2024-08-20 16:40:45
1038,product_page,scroll,59,845,desktop,Guangzhou,2024-07-22 17:03:24
1128,search_page,click,37,895,mobile,Beijing,2024-10-06 04:39:25
1070,product_page,input,57,409,tablet,Shenzhen,2024-03-03 17:41:09
1035,product_page,input,6,188,desktop,Beijing,2024-03-16 15:24:03
1113,product_page,scroll,52,470,tablet,Beijing,2024-06-01 19:03:59
1158,home_page,input,7,907,mobile,Beijing,2024-07-02 12:08:08
1163,home_page,click,48,185,desktop,Shanghai,2024-04-26 21:50:06
1184,home_page,scroll,38,497,tablet,Guangzhou,2024-11-14 18:08:28
1189,product_page,scroll,50,744,desktop,Shenzhen,2024-02-02 15:54:04
1133,search_page,click,12,893,tablet,Beijing,2024-09-17 12:13:48
1199,product_page,input,55,941,tablet,Guangzhou,2024-04-21 04:10:50
1141,search_page,scroll,6,857,desktop,Shanghai,2024-11-17 07:11:52
1128,product_page,input,49,391,desktop,Shanghai,2024-04-07 17:19:52
1065,search_page,click,11,595,desktop,Beijing,2024-12-11 11:46:32
1115,product_page,scroll,29,74,mobile,Beijing,2024-04-09 07:26:57
1047,product_page,input,58,147,mobile,Chengdu,2024-09-02 10:11:13
1080,home_page,input,37,214,mobile,Shenzhen,2024-05-13 19:59:15
1124,home_page,input,39,602,tablet,Chengdu,2024-06-03 13:05:14
1187,search_page,input,51,842,desktop,Guangzhou,2024-11-12 14:12:40
1187,product_page,scroll,6,310,tablet,Guangzhou,2024-12-01 23:40:07
1022,search_page,input,40,177,tablet,Guangzhou,2024-08-19 06:55:47
1157,search_page,scroll,26,135,mobile,Chengdu,2024-11-21 05:37:18
1141,product_page,scroll,46,939,desktop,Guangzhou,2024-08-27 02:43:12
1195,search_page,click,33,859,mobile,Shenzhen,2024-02-27 21:47:44
1042,product_page,input,20,1,tablet,Guangzhou,2024-05-28 16:26:50
1094,home_page,input,18,648,desktop,Guangzhou,2024-02-03 20:16:24
1111,home_page,scroll,41,396,desktop,Beijing,2024-08-06 17:53:40
1151,search_page,scroll,54,370,tablet,Shanghai,2024-07-12 09:51:35
1093,product_page,scroll,23,940,mobile,Guangzhou,2024-11-04 05:19:20
1187,product_page,input,16,111,mobile,Shanghai,2024-09-25 18:38:45
1086,product_page,click,16,47,mobile,Beijing,2024-12-05 11:25:16
1138,product_page,click,29,52,tablet,Shanghai,2024-12-15 03:47:57
1064,home_page,click,14,656,mobile,Chengdu,2024-01-07 21:27:13
1141,search_page,input,8,244,mobile,Shanghai,2024-11-11 03:58:11
1036,product_page,input,25,309,mobile,Shenzhen,2024-08-27 10:17:13
1189,product_page,scroll,14,655,desktop,Beijing,2024-04-12 01:04:36
1048,home_page,scroll,41,703,tablet,Beijing,2024-07-08 19:44:49
1103,search_page,input,19,656,mobile,Chengdu,2024-05-27 19:56:15
1017,search_page,scroll,13,196,mobile,Chengdu,2024-02-28 10:22:47
1072,product_page,scroll,46,760,mobile,Chengdu,2024-08-08 03:27:41
1179,home_page,click,43,538,desktop,Chengdu,2024-12-26 00:55:31
1137,search_page,scroll,38,639,desktop,Beijing,2024-08-30 06:25:18
1036,product_page,scroll,46,778,mobile,Shanghai,2024-05-14 00:50:26
1188,home_page,click,48,905,mobile,Chengdu,2024-04-26 07:15:36
1134,home_page,input,20,627,tablet,Shanghai,2024-03-17 17:33:35
1158,search_page,click,43,802,tablet,Chengdu,2024-09-26 10:52:18
1182,product_page,scroll,14,186,tablet,Beijing,2024-03-02 10:27:14
1113,product_page,click,58,999,tablet,Guangzhou,2024-02-17 14:16:08
1134,product_page,click,41,218,mobile,Shanghai,2024-04-11 22:30:44
1000,home_page,click,29,113,desktop,Chengdu,2024-08-05 19:57:32
1000,product_page,click,51,719,mobile,Shenzhen,2024-11-14 18:04:29
1065,search_page,click,42,359,desktop,Beijing,2024-11-07 08:53:49
1097,home_page,input,9,871,tablet,Beijing,2024-04-24 09:37:04
1120,home_page,input,48,477,tablet,Guangzhou,2024-03-20 18:48:35
1076,product_page,scroll,8,285,desktop,Guangzhou,2024-04-16 16:58:47
1170,home_page,input,9,736,tablet,Shanghai,2024-10-27 22:23:06
1121,product_page,click,43,349,mobile,Beijing,2024-05-14 08:43:54
1123,home_page,click,48,479,mobile,Shenzhen,2024-07-30 06:09:45
1123,search_page,click,47,160,mobile,Beijing,2024-05-22 05:03:30
1106,search_page,scroll,5,372,mobile,Shanghai,2024-07-13 15:10:12
1016,search_page,scroll,36,510,tablet,Beijing,2024-02-05 03:34:04
1164,product_page,input,38,851,mobile,Shanghai,2024-10-04 07:36:51
1076,product_page,click,18,378,mobile,Shenzhen,2024-04-22 22:49:50
1042,search_page,scroll,5,992,tablet,Shanghai,2024-04-10 18:21:19
1049,home_page,input,16,713,desktop,Shenzhen,2024-08-08 17:18:34
1114,product_page,click,28,429,tablet,Beijing,2024-11-19 15:01:33
1003,product_page,input,5,445,mobile,Guangzhou,2024-11-27 07:29:20
1083,search_page,scroll,20,810,desktop,Shanghai,2024-03-08 11:46:47
1126,search_page,click,23,583,tablet,Guangzhou,2024-09-27 01:20:21
1158,search_page,click,42,562,desktop,Beijing,2024-08-05 00:06:43
1121,product_page,input,22,221,mobile,Shenzhen,2024-06-30 13:24:58
1139,home_page,scroll,29,747,desktop,Shenzhen,2024-06-23 08:41:32
1098,search_page,scroll,49,775,tablet,Shenzhen,2024-03-23 00:09:51
1023,product_page,click,51,521,mobile,Chengdu,2024-10-22 21:58:48
1062,search_page,input,59,919,tablet,Chengdu,2024-02-28 19:33:01
1052,product_page,click,5,617,tablet,Chengdu,2024-04-17 01:47:21
1140,product_page,input,36,471,desktop,Shenzhen,2024-10-28 21:50:41
1177,product_page,scroll,12,101,tablet,Chengdu,2024-03-15 20:17:20
1173,home_page,input,16,549,tablet,Shanghai,2024-02-01 01:33:49
1054,search_page,input,24,874,desktop,Guangzhou,2024-04-04 09:05:50
1141,product_page,click,23,330,desktop,Shanghai,2024-05-12 14:54:07
1069,home_page,input,35,365,desktop,Chengdu,2024-01-05 13:24:19
1125,home_page,scroll,6,981,tablet,Beijing,2024-06-30 10:56:39
1171,search_page,scroll,43,892,mobile,Shenzhen,2024-06-13 04:18:54
1093,search_page,click,10,573,tablet,Shenzhen,2024-10-25 16:57:41
1177,search_page,scroll,1,423,tablet,Shanghai,2024-01-23 00:24:08
1031,search_page,input,43,319,tablet,Beijing,2024-09-25 13:49:49
1119,home_page,input,5,669,mobile,Shanghai,2024-06-09 09:01:24
1028,search_page,input,45,680,tablet,Shenzhen,2024-02-09 06:16:49
1188,search_page,input,28,532,tablet,Guangzhou,2024-08-30 05:07:35
1074,home_page,input,5,797,desktop,Shanghai,2024-05-28 09:37:40
1135,search_page,input,37,503,tablet,Shanghai,2024-08-31 17:51:59
1180,home_page,click,22,318,desktop,Shanghai,2024-09-18 07:20:22
1162,search_page,scroll,24,931,desktop,Chengdu,2024-02-11 07:08:56
1178,product_page,click,22,468,tablet,Shanghai,2024-01-17 08:12:44
1064,home_page,scroll,10,975,tablet,Shenzhen,2024-07-24 23:43:51
1008,home_page,scroll,15,45,tablet,Shenzhen,2024-11-02 05:13:15
1170,home_page,scroll,47,702,mobile,Guangzhou,2024-01-19 02:17:58
1070,home_page,scroll,27,276,desktop,Beijing,2024-08-18 18:24:25
1109,product_page,input,36,975,tablet,Beijing,2024-05-29 21:47:57
1164,search_page,input,13,567,desktop,Beijing,2024-07-23 07:35:52
1199,home_page,click,33,982,tablet,Chengdu,2024-11-14 08:21:01
1093,home_page,input,9,639,mobile,Guangzhou,2024-09-03 06:02:24
1189,search_page,scroll,36,762,tablet,Chengdu,2024-01-04 14:22:44
1079,home_page,scroll,53,427,desktop,Chengdu,2024-09-17 06:28:58
1199,product_page,input,26,450,tablet,Shanghai,2024-02-05 14:51:21
